year,station_id,day,ice_jam
2010,3041,33,0
2010,3041,34,0
2010,3041,35,0
2010,3041,36,0
2010,3041,37,0
2010,3041,38,0
2010,3041,39,0
2010,3041,40,0
2010,3041,41,0
2010,3041,42,0
2010,3041,43,0
2011,3041,0,0
2011,3041,1,0
2011,3041,2,0
2011,3041,3,0
2011,3041,4,0
2011,3041,5,0
2011,3041,6,0
2011,3041,7,0
2011,3041,8,0
2011,3041,9,0
2011,3041,10,0
2011,3041,11,0
2011,3041,12,0
2011,3041,13,0
2011,3041,14,0
2011,3041,15,0
2011,3041,16,0
2011,3041,17,0
2011,3041,18,0
2011,3041,19,0
2011,3041,20,0
2011,3041,21,0
2011,3041,22,0
2011,3041,23,0
2011,3041,24,0
2011,3041,25,0
2011,3041,26,0
2011,3041,27,0
2011,3041,28,0
2011,3041,29,0
2011,3041,30,0
2011,3041,31,0
2011,3041,32,0
2011,3041,33,0
2011,3041,34,0
2011,3041,35,0
2011,3041,36,0
2011,3041,37,0
2011,3041,38,0
2011,3041,39,0
2011,3041,40,0
2011,3041,41,0
2011,3041,42,0
2011,3041,43,0
2014,3041,0,0
2014,3041,1,0
2014,3041,2,0
2014,3041,3,0
2014,3041,4,0
2014,3041,5,0
2014,3041,6,0
2014,3041,7,0
2014,3041,8,0
2014,3041,9,0
2014,3041,10,0
2014,3041,11,0
2014,3041,12,0
2014,3041,13,0
2014,3041,14,0
2014,3041,15,0
2014,3041,16,0
2014,3041,17,0
2014,3041,18,0
2014,3041,19,0
2014,3041,20,0
2014,3041,21,0
2014,3041,22,0
2014,3041,23,0
2014,3041,24,0
2014,3041,25,0
2014,3041,26,0
2014,3041,27,0
2014,3041,28,0
2014,3041,29,0
2014,3041,30,0
2014,3041,31,0
2014,3041,32,0
2014,3041,33,0
2014,3041,34,0
2014,3041,35,0
2014,3041,36,0
2014,3041,37,0
2014,3041,38,0
2014,3041,39,0
2014,3041,40,0
2014,3041,41,0
2014,3041,42,0
2014,3041,43,0
2015,3041,0,0
2015,3041,1,0
2015,3041,2,0
2015,3041,3,0
2015,3041,4,0
2015,3041,5,0
2015,3041,6,0
2015,3041,7,0
2015,3041,8,0
2015,3041,9,0
2015,3041,10,0
2015,3041,11,0
2015,3041,12,0
2015,3041,13,0
2015,3041,14,0
2015,3041,15,0
2015,3041,16,0
2015,3041,17,0
2015,3041,18,0
2015,3041,19,0
2015,3041,20,0
2015,3041,21,0
2015,3041,22,0
2015,3041,23,0
2015,3041,24,0
2015,3041,25,0
2015,3041,26,0
2015,3041,27,0
2015,3041,28,0
2015,3041,29,0
2015,3041,30,0
2015,3041,31,0
2015,3041,32,0
2015,3041,33,0
2015,3041,34,0
2015,3041,35,0
2015,3041,36,0
2015,3041,37,0
2015,3041,38,0
2015,3041,39,0
2015,3041,40,0
2015,3041,41,0
2015,3041,42,0
2015,3041,43,0
2016,3041,1,0
2016,3041,2,0
2016,3041,3,0
2016,3041,4,0
2016,3041,5,0
2016,3041,6,0
2016,3041,7,0
2016,3041,8,0
2016,3041,9,0
2016,3041,10,0
2016,3041,11,0
2016,3041,12,0
2016,3041,13,0
2016,3041,14,0
2016,3041,15,0
2016,3041,16,0
2016,3041,17,0
2016,3041,18,0
2016,3041,19,0
2016,3041,20,0
2016,3041,21,0
2016,3041,22,0
2016,3041,23,0
2016,3041,24,0
2016,3041,25,0
2016,3041,26,0
2016,3041,27,0
2016,3041,28,0
2016,3041,29,0
2016,3041,30,0
2016,3041,31,0
2016,3041,32,0
2016,3041,33,0
2016,3041,34,0
2016,3041,35,0
2016,3041,36,0
2016,3041,37,0
2016,3041,38,0
2016,3041,39,0
2016,3041,40,0
2016,3041,41,0
2016,3041,42,0
2016,3041,43,0
2016,3041,44,0
2017,3041,0,0
2017,3041,1,0
2017,3041,2,0
2017,3041,3,0
2017,3041,4,0
2017,3041,5,0
2017,3041,6,0
2017,3041,7,0
2017,3041,8,0
2017,3041,9,0
2017,3041,10,0
2017,3041,11,0
2017,3041,12,0
2017,3041,13,0
2017,3041,14,0
2017,3041,15,0
2017,3041,16,0
2017,3041,17,0
2017,3041,18,0
2017,3041,19,0
2017,3041,20,0
2017,3041,21,0
2017,3041,22,0
2017,3041,23,0
2017,3041,24,0
2017,3041,25,0
2017,3041,26,0
2017,3041,27,0
2017,3041,28,0
2017,3041,29,0
2017,3041,30,0
2017,3041,31,0
2017,3041,32,0
2017,3041,33,0
2017,3041,34,0
2017,3041,35,0
2017,3041,36,0
2017,3041,37,0
2017,3041,38,0
2017,3041,39,0
2017,3041,40,0
2017,3041,41,0
2017,3041,42,0
2017,3041,43,0
2018,3041,0,0
2018,3041,1,0
2018,3041,2,0
2018,3041,3,0
2018,3041,4,0
2018,3041,5,0
2018,3041,6,0
2018,3041,7,0
2018,3041,8,0
2018,3041,9,0
2018,3041,10,0
2018,3041,11,0
2018,3041,12,0
2018,3041,13,0
2018,3041,14,0
2018,3041,15,0
2018,3041,16,0
2018,3041,17,0
2018,3041,18,0
2018,3041,19,0
2018,3041,20,0
2018,3041,21,0
2018,3041,22,0
2018,3041,23,0
2018,3041,24,0
2018,3041,25,0
2018,3041,26,0
2018,3041,27,0
2018,3041,28,0
2018,3041,29,0
2018,3041,30,0
2018,3041,31,0
2018,3041,32,0
2018,3041,33,0
2018,3041,34,0
2018,3041,35,0
2018,3041,36,0
2018,3041,37,0
2018,3041,38,0
2018,3041,39,0
2018,3041,40,0
2018,3041,41,0
2018,3041,42,0
2018,3041,43,0
2019,3041,0,0
2019,3041,1,0
2019,3041,2,0
2019,3041,3,0
2019,3041,4,0
2019,3041,5,0
2019,3041,6,0
2019,3041,7,0
2019,3041,8,0
2019,3041,9,0
2019,3041,10,0
2019,3041,11,0
2019,3041,12,0
2019,3041,13,0
2019,3041,14,0
2019,3041,15,0
2019,3041,16,0
2019,3041,17,0
2019,3041,18,0
2019,3041,19,0
2019,3041,20,0
2019,3041,21,0
2019,3041,22,0
2019,3041,23,0
2019,3041,24,0
2019,3041,25,0
2019,3041,26,0
2019,3041,27,0
2019,3041,28,0
2019,3041,29,0
2019,3041,30,0
2019,3041,31,0
2019,3041,32,0
2019,3041,33,0
2019,3041,34,0
2019,3041,35,0
2019,3041,36,0
2019,3041,37,0
2019,3041,38,0
2019,3041,39,0
2019,3041,40,0
2019,3041,41,0
2019,3041,42,0
2019,3041,43,0
1985,3041,0,0
1985,3041,1,0
1985,3041,2,0
1985,3041,3,0
1985,3041,4,0
1985,3041,5,0
1985,3041,6,0
1985,3041,7,0
1985,3041,8,0
1985,3041,9,0
1985,3041,10,0
1985,3041,11,0
1985,3041,12,0
1985,3041,13,0
1985,3041,14,0
1985,3041,15,0
1985,3041,16,0
1985,3041,17,0
1985,3041,18,0
1985,3041,19,0
1985,3041,20,0
1985,3041,21,0
1985,3041,22,0
1985,3041,23,0
1985,3041,24,0
1985,3041,25,0
1985,3041,26,0
1985,3041,27,0
1985,3041,28,0
1985,3041,29,0
1985,3041,30,0
1985,3041,31,0
1985,3041,32,0
1985,3041,33,0
1985,3041,34,0
1985,3041,35,0
1985,3041,36,0
1985,3041,37,0
1985,3041,38,0
1985,3041,39,0
1985,3041,40,0
1985,3041,41,0
1985,3041,42,0
1985,3041,43,0
1986,3041,0,0
1986,3041,1,0
1986,3041,2,0
1986,3041,3,0
1986,3041,4,0
1986,3041,5,0
1986,3041,6,0
1986,3041,7,0
1986,3041,8,0
1986,3041,9,0
1986,3041,10,0
1986,3041,11,0
1986,3041,12,0
1986,3041,13,0
1986,3041,14,0
1986,3041,15,0
1986,3041,16,0
1986,3041,17,0
1986,3041,18,0
1986,3041,19,0
1986,3041,20,0
1986,3041,21,0
1986,3041,22,0
1986,3041,23,0
1986,3041,24,0
1986,3041,25,0
1986,3041,26,0
1986,3041,27,0
1986,3041,28,0
1986,3041,29,0
1986,3041,30,0
1986,3041,31,0
1986,3041,32,0
1986,3041,33,0
1986,3041,34,0
1986,3041,35,0
1986,3041,36,0
1986,3041,37,0
1986,3041,38,0
1986,3041,39,0
1986,3041,40,0
1986,3041,41,0
1986,3041,42,0
1986,3041,43,0
1987,3041,0,0
1987,3041,1,0
1987,3041,2,0
1987,3041,3,0
1987,3041,4,0
1987,3041,5,0
1987,3041,6,0
1987,3041,7,0
1987,3041,8,0
1987,3041,9,0
1987,3041,10,0
1987,3041,11,0
1987,3041,12,0
1987,3041,13,0
1987,3041,14,0
1987,3041,15,0
1987,3041,16,0
1987,3041,17,0
1987,3041,18,0
1987,3041,19,0
1987,3041,20,0
1987,3041,21,0
1987,3041,22,0
1987,3041,23,0
1987,3041,24,0
1987,3041,25,0
1987,3041,26,0
1987,3041,27,0
1987,3041,28,0
1987,3041,29,0
1987,3041,30,0
1987,3041,31,0
1987,3041,32,0
1987,3041,33,0
1987,3041,34,0
1987,3041,35,0
1987,3041,36,0
1987,3041,37,0
1987,3041,38,0
1987,3041,39,0
1987,3041,40,0
1987,3041,41,0
1987,3041,42,0
1987,3041,43,0
1988,3041,1,0
1988,3041,2,0
1988,3041,3,0
1988,3041,4,0
1988,3041,5,0
1988,3041,6,0
1988,3041,7,0
1988,3041,8,0
1988,3041,9,0
1988,3041,10,0
1988,3041,11,0
1988,3041,12,0
1988,3041,13,0
1988,3041,14,0
1988,3041,15,0
1988,3041,16,0
1988,3041,17,0
1988,3041,18,0
1988,3041,19,0
1988,3041,20,0
1988,3041,21,0
1988,3041,22,0
1988,3041,23,0
1988,3041,24,0
1988,3041,25,0
1988,3041,26,0
1988,3041,27,0
1988,3041,28,0
1988,3041,29,0
1988,3041,30,0
1988,3041,31,0
1988,3041,32,0
1988,3041,33,0
1988,3041,34,0
1988,3041,35,0
1988,3041,36,0
1988,3041,37,0
1988,3041,38,0
1988,3041,39,0
1988,3041,40,0
1988,3041,41,0
1988,3041,42,0
1988,3041,43,0
1988,3041,44,0
1990,3041,0,0
1990,3041,1,0
1990,3041,2,0
1990,3041,3,0
1990,3041,4,0
1990,3041,5,0
1990,3041,6,0
1990,3041,7,0
1990,3041,8,0
1990,3041,9,0
1990,3041,10,0
1990,3041,11,0
1990,3041,12,0
1990,3041,13,0
1990,3041,14,0
1990,3041,15,0
1990,3041,16,0
1990,3041,17,0
1990,3041,18,0
1990,3041,19,0
1990,3041,20,0
1990,3041,21,0
1990,3041,22,0
1990,3041,23,0
1990,3041,24,0
1990,3041,25,1
1990,3041,26,0
1990,3041,27,0
1990,3041,28,0
1990,3041,29,0
1990,3041,30,0
1990,3041,31,0
1990,3041,32,0
1990,3041,33,0
1990,3041,34,0
1990,3041,35,0
1990,3041,36,0
1990,3041,37,0
1990,3041,38,0
1990,3041,39,0
1990,3041,40,0
1990,3041,41,0
1990,3041,42,0
1990,3041,43,0
1991,3041,0,0
1991,3041,1,0
1991,3041,2,0
1991,3041,3,0
1991,3041,4,0
1991,3041,5,0
1991,3041,6,0
1991,3041,7,0
1991,3041,8,0
1991,3041,9,0
1991,3041,10,0
1991,3041,11,0
1991,3041,12,0
1991,3041,13,0
1991,3041,14,0
1991,3041,15,0
1991,3041,16,0
1991,3041,17,0
1991,3041,18,0
1991,3041,19,0
1991,3041,20,0
1991,3041,21,0
1991,3041,22,0
1991,3041,23,0
1991,3041,24,0
1991,3041,25,0
1991,3041,26,0
1991,3041,27,0
1991,3041,28,0
1991,3041,29,0
1991,3041,30,0
1991,3041,31,0
1991,3041,32,0
1991,3041,33,0
1991,3041,34,0
1991,3041,35,0
1991,3041,36,0
1991,3041,37,0
1991,3041,38,0
1991,3041,39,0
1991,3041,40,0
1991,3041,41,0
1991,3041,42,0
1991,3041,43,0
1992,3041,1,0
1992,3041,2,0
1992,3041,3,0
1992,3041,4,0
1992,3041,5,0
1992,3041,6,0
1992,3041,7,0
1992,3041,8,0
1992,3041,9,0
1992,3041,10,0
1992,3041,11,0
1992,3041,12,0
1992,3041,13,0
1992,3041,14,0
1992,3041,15,0
1992,3041,16,0
1992,3041,17,0
1992,3041,18,0
1992,3041,19,0
1992,3041,20,0
1992,3041,21,0
1992,3041,22,0
1992,3041,23,0
1992,3041,24,0
1992,3041,25,0
1992,3041,26,0
1992,3041,27,0
1992,3041,28,0
1992,3041,29,0
1992,3041,30,0
1992,3041,31,0
1992,3041,32,0
1992,3041,33,0
1992,3041,34,0
1992,3041,35,0
1992,3041,36,0
1992,3041,37,0
1992,3041,38,0
1992,3041,39,0
1992,3041,40,0
1992,3041,41,0
1992,3041,42,0
1992,3041,43,0
1992,3041,44,0
1994,3041,0,0
1994,3041,1,0
1994,3041,2,0
1994,3041,3,0
1994,3041,4,0
1994,3041,5,0
1994,3041,6,0
1994,3041,7,0
1994,3041,8,0
1994,3041,9,0
1994,3041,10,0
1994,3041,11,0
1994,3041,12,0
1994,3041,13,0
1994,3041,14,0
1994,3041,15,0
1994,3041,16,0
1994,3041,17,0
1994,3041,18,0
1994,3041,19,0
1994,3041,20,0
1994,3041,21,0
1994,3041,22,0
1994,3041,23,0
1994,3041,24,0
1994,3041,25,0
1994,3041,26,0
1994,3041,27,0
1994,3041,28,0
1994,3041,29,0
1994,3041,30,0
1994,3041,31,0
1994,3041,32,0
1994,3041,33,0
1994,3041,34,0
1994,3041,35,0
1994,3041,36,0
1994,3041,37,0
1994,3041,38,0
1994,3041,39,0
1994,3041,40,0
1994,3041,41,0
1994,3041,42,0
1994,3041,43,0
1995,3041,0,0
1995,3041,1,0
1995,3041,2,0
1995,3041,3,0
1995,3041,4,0
1995,3041,5,0
1995,3041,6,0
1995,3041,7,0
1995,3041,8,0
1995,3041,9,0
1995,3041,10,0
1995,3041,11,0
1995,3041,12,0
1995,3041,13,0
1995,3041,14,0
1995,3041,15,0
1995,3041,16,0
1995,3041,17,0
1995,3041,18,0
1995,3041,19,0
1995,3041,20,0
1995,3041,21,0
1995,3041,22,0
1995,3041,23,0
1995,3041,24,0
1995,3041,25,0
1995,3041,26,0
1995,3041,27,0
1995,3041,28,0
1995,3041,29,0
1995,3041,30,0
1995,3041,31,0
1995,3041,32,0
1995,3041,33,0
1995,3041,34,0
1995,3041,35,0
1995,3041,36,0
1995,3041,37,0
1995,3041,38,0
1995,3041,39,0
1995,3041,40,0
1995,3041,41,0
1995,3041,42,0
1995,3041,43,0
1996,3041,1,0
1996,3041,2,0
1996,3041,3,0
1996,3041,4,0
1996,3041,5,0
1996,3041,6,0
1996,3041,7,0
1996,3041,8,0
1996,3041,9,0
1996,3041,10,0
1996,3041,11,0
1996,3041,12,0
1996,3041,13,0
1996,3041,14,0
1996,3041,15,0
1996,3041,16,0
1996,3041,17,0
1996,3041,18,0
1996,3041,19,0
1996,3041,20,0
1996,3041,21,0
1996,3041,22,0
1996,3041,23,0
1996,3041,24,0
1996,3041,25,0
1996,3041,26,0
1996,3041,27,0
1996,3041,28,0
1996,3041,29,0
1996,3041,30,0
1996,3041,31,0
1996,3041,32,0
1996,3041,33,0
1996,3041,34,0
1996,3041,35,0
1996,3041,36,0
1996,3041,37,0
1996,3041,38,0
1996,3041,39,0
1996,3041,40,0
1996,3041,41,0
1996,3041,42,0
1996,3041,43,0
1996,3041,44,0
1998,3041,0,0
1998,3041,1,0
1998,3041,2,0
1998,3041,3,0
1998,3041,4,0
1998,3041,5,0
1998,3041,6,0
1998,3041,7,0
1998,3041,8,0
1998,3041,9,0
1998,3041,10,0
1998,3041,11,0
1998,3041,12,0
1998,3041,13,0
1998,3041,14,0
1998,3041,15,0
1998,3041,16,0
1998,3041,17,0
1998,3041,18,0
1998,3041,19,0
1998,3041,20,0
1998,3041,21,0
1998,3041,22,0
1998,3041,23,0
1998,3041,24,0
1998,3041,25,0
1998,3041,26,0
1998,3041,27,0
1998,3041,28,0
1998,3041,29,1
1998,3041,30,0
1998,3041,31,0
1998,3041,32,0
1998,3041,33,0
1998,3041,34,0
1998,3041,35,0
1998,3041,36,0
1998,3041,37,0
1998,3041,38,0
1998,3041,39,0
1998,3041,40,0
1998,3041,41,0
1998,3041,42,0
1998,3041,43,0
1999,3041,0,0
1999,3041,1,0
1999,3041,2,0
1999,3041,3,0
1999,3041,4,0
1999,3041,5,0
1999,3041,6,0
1999,3041,7,0
1999,3041,8,0
1999,3041,9,0
1999,3041,10,0
1999,3041,11,0
1999,3041,12,0
1999,3041,13,0
1999,3041,14,0
1999,3041,15,0
1999,3041,16,0
1999,3041,17,0
1999,3041,18,0
1999,3041,19,0
1999,3041,20,0
1999,3041,21,0
1999,3041,22,0
1999,3041,23,0
1999,3041,24,0
1999,3041,25,0
1999,3041,26,0
1999,3041,27,0
1999,3041,28,0
1999,3041,29,0
1999,3041,30,0
1999,3041,31,0
1999,3041,32,0
1999,3041,33,0
1999,3041,34,0
1999,3041,35,0
1999,3041,36,0
1999,3041,37,0
1999,3041,38,0
1999,3041,39,0
1999,3041,40,0
1999,3041,41,0
1999,3041,42,0
1999,3041,43,0
2000,3030,1,0
2000,3030,2,0
2000,3030,3,0
2000,3030,4,0
2000,3030,5,0
2000,3030,6,0
2000,3030,7,0
2000,3030,8,0
2000,3030,9,0
2000,3030,10,0
2000,3030,11,0
2000,3030,12,0
2000,3030,13,0
2000,3030,14,0
2000,3030,15,0
2000,3030,16,0
2000,3030,17,0
2000,3030,18,0
2000,3030,19,0
2000,3030,20,0
2000,3030,21,1
2000,3030,22,0
2000,3030,23,0
2000,3030,24,0
2000,3030,25,0
2000,3030,26,0
2000,3030,27,0
2000,3030,28,0
2000,3030,29,0
2000,3030,30,0
2000,3030,31,0
2000,3030,32,0
2000,3030,33,0
2000,3030,34,0
2000,3030,35,0
2000,3030,36,0
2000,3030,37,0
2000,3030,38,0
2000,3030,39,0
2000,3030,40,0
2000,3030,41,0
2000,3030,42,0
2000,3030,43,0
2000,3030,44,0
2002,3030,0,0
2002,3030,1,0
2002,3030,2,0
2002,3030,3,0
2002,3030,4,0
2002,3030,5,0
2002,3030,6,0
2002,3030,7,0
2002,3030,8,0
2002,3030,9,0
2002,3030,10,0
2002,3030,11,0
2002,3030,12,0
2002,3030,13,0
2002,3030,14,0
2002,3030,15,0
2002,3030,16,0
2002,3030,17,0
2002,3030,18,0
2002,3030,19,0
2002,3030,20,0
2002,3030,21,0
2002,3030,22,0
2002,3030,23,0
2002,3030,24,0
2002,3030,25,0
2002,3030,26,0
2002,3030,27,0
2002,3030,28,0
2002,3030,29,0
2002,3030,30,0
2002,3030,31,0
2002,3030,32,0
2002,3030,33,0
2002,3030,34,0
2002,3030,35,0
2002,3030,36,0
2002,3030,37,0
2002,3030,38,0
2002,3030,39,0
2002,3030,40,0
2002,3030,41,0
2002,3030,42,0
2002,3030,43,0
2006,3030,0,0
2006,3030,1,0
2006,3030,2,0
2006,3030,3,0
2006,3030,4,0
2006,3030,5,0
2006,3030,6,0
2006,3030,7,0
2006,3030,8,0
2006,3030,9,0
2006,3030,10,0
2006,3030,11,0
2006,3030,12,0
2006,3030,13,0
2006,3030,14,0
2006,3030,15,0
2006,3030,16,0
2006,3030,17,0
2006,3030,18,0
2006,3030,19,0
2006,3030,20,0
2006,3030,21,0
2006,3030,22,0
2006,3030,23,0
2006,3030,24,0
2006,3030,25,1
2006,3030,26,1
2006,3030,27,0
2006,3030,28,0
2006,3030,29,0
2006,3030,30,0
2006,3030,31,0
2006,3030,32,0
2006,3030,33,0
2006,3030,34,0
2006,3030,35,0
2006,3030,36,0
2006,3030,37,0
2006,3030,38,0
2006,3030,39,0
2006,3030,40,0
2006,3030,41,0
2006,3030,42,0
2006,3030,43,0
2007,3030,0,0
2007,3030,1,0
2007,3030,2,0
2007,3030,3,0
2007,3030,4,0
2007,3030,5,0
2007,3030,6,0
2007,3030,7,0
2007,3030,8,0
2007,3030,9,0
2007,3030,10,0
2007,3030,11,0
2007,3030,12,0
2007,3030,13,0
2007,3030,14,0
2007,3030,15,0
2007,3030,16,1
2007,3030,17,1
2007,3030,18,0
2007,3030,19,0
2007,3030,20,0
2007,3030,21,0
2007,3030,22,0
2007,3030,23,0
2007,3030,24,0
2007,3030,25,0
2007,3030,26,0
2007,3030,27,0
2007,3030,28,0
2007,3030,29,0
2007,3030,30,0
2007,3030,31,0
2007,3030,32,0
2007,3030,33,0
2007,3030,34,0
2007,3030,35,0
2007,3030,36,0
2007,3030,37,0
2007,3030,38,0
2007,3030,39,0
2007,3030,40,0
2007,3030,41,0
2007,3030,42,0
2007,3030,43,0
2008,3030,1,0
2008,3030,2,0
2008,3030,3,0
2008,3030,4,0
2008,3030,5,0
2008,3030,6,0
2008,3030,7,0
2008,3030,8,0
2008,3030,9,0
2008,3030,10,0
2008,3030,11,0
2008,3030,12,0
2008,3030,13,0
2008,3030,14,0
2008,3030,15,0
2008,3030,16,0
2008,3030,17,0
2008,3030,18,0
2008,3030,19,0
2008,3030,20,0
2008,3030,21,0
2008,3030,22,0
2008,3030,23,0
2008,3030,24,0
2008,3030,25,0
2008,3030,26,0
2008,3030,27,0
2008,3030,28,0
2008,3030,29,0
2008,3030,30,0
2008,3030,31,0
2008,3030,32,0
2008,3030,33,0
2008,3030,34,0
2008,3030,35,0
2008,3030,36,0
2008,3030,37,0
2008,3030,38,0
2008,3030,39,0
2008,3030,40,0
2008,3030,41,0
2008,3030,42,0
2008,3030,43,0
2008,3030,44,0
2009,3030,0,0
2009,3030,1,0
2009,3030,2,0
2009,3030,3,0
2009,3030,4,0
2009,3030,5,0
2009,3030,6,0
2009,3030,7,0
2009,3030,8,0
2009,3030,9,0
2009,3030,10,0
2009,3030,11,0
2009,3030,12,0
2009,3030,13,1
2009,3030,14,1
2009,3030,15,1
2009,3030,16,0
2009,3030,17,0
2009,3030,18,0
2009,3030,19,0
2009,3030,20,0
2009,3030,21,0
2009,3030,22,0
2009,3030,23,0
2009,3030,24,0
2009,3030,25,0
2009,3030,26,0
2009,3030,27,0
2009,3030,28,0
2009,3030,29,0
2009,3030,30,0
2009,3030,31,0
2009,3030,32,0
2009,3030,33,0
2009,3030,34,0
2009,3030,35,0
2009,3030,36,0
2009,3030,37,0
2009,3030,38,0
2009,3030,39,0
2009,3030,40,0
2009,3030,41,0
2009,3030,42,0
2009,3030,43,0
2010,3030,0,0
2010,3030,1,0
2010,3030,2,0
2010,3030,3,0
2010,3030,4,0
2010,3030,5,0
2010,3030,6,0
2010,3030,7,0
2010,3030,8,0
2010,3030,9,0
2010,3030,10,0
2010,3030,11,0
2010,3030,12,0
2010,3030,13,0
2010,3030,14,0
2010,3030,15,0
2010,3030,16,0
2010,3030,17,0
2010,3030,18,0
2010,3030,19,0
2010,3030,20,0
2010,3030,21,0
2010,3030,22,0
2010,3030,23,0
2010,3030,24,0
2010,3030,25,0
2010,3030,26,0
2010,3030,27,0
2010,3030,28,0
2010,3030,29,0
2010,3030,30,0
2010,3030,31,0
2010,3030,32,0
2010,3030,33,0
2010,3030,34,0
2010,3030,35,0
2010,3030,36,0
2010,3030,37,0
2010,3030,38,0
2010,3030,39,0
2010,3030,40,0
2010,3030,41,0
2010,3030,42,0
2010,3030,43,0
2011,3030,0,0
2011,3030,1,0
2011,3030,2,0
2011,3030,3,0
2011,3030,4,0
2011,3030,5,0
2011,3030,6,0
2011,3030,7,0
2011,3030,8,0
2011,3030,9,0
2011,3030,10,0
2011,3030,11,1
2011,3030,12,1
2011,3030,13,0
2011,3030,14,0
2011,3030,15,0
2011,3030,16,0
2011,3030,17,0
2011,3030,18,0
2011,3030,19,0
2011,3030,20,0
2011,3030,21,0
2011,3030,22,0
2011,3030,23,0
2011,3030,24,0
2011,3030,25,0
2011,3030,26,0
2011,3030,27,0
2011,3030,28,0
2011,3030,29,0
2011,3030,30,0
2011,3030,31,0
2011,3030,32,0
2011,3030,33,0
2011,3030,34,0
2011,3030,35,0
2011,3030,36,0
2011,3030,37,0
2011,3030,38,0
2011,3030,39,0
2011,3030,40,0
2011,3030,41,0
2011,3030,42,0
2011,3030,43,0
2014,3030,0,0
2014,3030,1,0
2014,3030,2,0
2014,3030,3,0
2014,3030,4,0
2014,3030,5,0
2014,3030,6,1
2014,3030,7,1
2014,3030,8,0
2014,3030,9,0
2014,3030,10,0
2014,3030,11,0
2014,3030,12,0
2014,3030,13,0
2014,3030,14,0
2014,3030,15,0
2014,3030,16,0
2014,3030,17,0
2014,3030,18,0
2014,3030,19,0
2014,3030,20,0
2014,3030,21,0
2014,3030,22,0
2014,3030,23,0
2014,3030,24,0
2014,3030,25,0
2014,3030,26,0
2014,3030,27,0
2014,3030,28,0
2014,3030,29,0
2014,3030,30,0
2014,3030,31,0
2014,3030,32,0
2014,3030,33,0
2014,3030,34,0
2014,3030,35,0
2014,3030,36,0
2014,3030,37,0
2014,3030,38,0
2014,3030,39,0
2014,3030,40,0
2014,3030,41,0
2014,3030,42,0
2014,3030,43,0
2015,3030,0,0
2015,3030,1,0
2015,3030,2,0
2015,3030,3,0
2015,3030,4,0
2015,3030,5,0
2015,3030,6,0
2015,3030,7,0
2015,3030,8,0
2015,3030,9,0
2015,3030,10,0
2015,3030,11,0
2015,3030,12,0
2015,3030,13,0
2015,3030,14,1
2015,3030,15,0
2015,3030,16,0
2015,3030,17,0
2015,3030,18,0
2015,3030,19,0
2015,3030,20,0
2015,3030,21,0
2015,3030,22,0
2015,3030,23,0
2015,3030,24,0
2015,3030,25,0
2015,3030,26,0
2015,3030,27,0
2015,3030,28,0
2015,3030,29,0
2015,3030,30,0
2015,3030,31,0
2015,3030,32,0
2015,3030,33,0
2015,3030,34,0
2015,3030,35,0
2015,3030,36,0
2015,3030,37,0
2015,3030,38,0
2015,3030,39,0
2015,3030,40,0
2015,3030,41,0
2015,3030,42,0
2015,3030,43,0
2016,3030,1,0
2016,3030,2,0
2016,3030,3,0
2016,3030,4,0
2016,3030,5,0
2016,3030,6,0
2016,3030,7,0
2016,3030,8,0
2016,3030,9,0
2016,3030,10,0
2016,3030,11,0
2016,3030,12,0
2016,3030,13,0
2016,3030,14,0
2016,3030,15,0
2016,3030,16,0
2016,3030,17,0
2016,3030,18,0
2016,3030,19,0
2016,3030,20,0
2016,3030,21,0
2016,3030,22,1
2016,3030,23,1
2016,3030,24,1
2016,3030,25,0
2016,3030,26,0
2016,3030,27,0
2016,3030,28,0
2016,3030,29,0
2016,3030,30,0
2016,3030,31,0
2016,3030,32,0
2016,3030,33,0
2016,3030,34,0
2016,3030,35,0
2016,3030,36,0
2016,3030,37,0
2016,3030,38,0
2016,3030,39,0
2016,3030,40,0
2016,3030,41,0
2016,3030,42,0
2016,3030,43,0
2016,3030,44,0
2017,3030,0,0
2017,3030,1,0
2017,3030,2,0
2017,3030,3,0
2017,3030,4,0
2017,3030,5,0
2017,3030,6,0
2017,3030,7,0
2017,3030,8,0
2017,3030,9,0
2017,3030,10,0
2017,3030,11,0
2017,3030,12,0
2017,3030,13,0
2017,3030,14,0
2017,3030,15,0
2017,3030,16,0
2017,3030,17,0
2017,3030,18,0
2017,3030,19,0
2017,3030,20,0
2017,3030,21,0
2017,3030,22,0
2017,3030,23,0
2017,3030,24,1
2017,3030,25,1
2017,3030,26,0
2017,3030,27,0
2017,3030,28,0
2017,3030,29,0
2017,3030,30,0
2017,3030,31,0
2017,3030,32,0
2017,3030,33,0
2017,3030,34,0
2017,3030,35,0
2017,3030,36,0
2017,3030,37,0
2017,3030,38,0
2017,3030,39,0
2017,3030,40,0
2017,3030,41,0
2017,3030,42,0
2017,3030,43,0
2018,3030,0,0
2018,3030,1,0
2018,3030,2,0
2018,3030,3,0
2018,3030,4,0
2018,3030,5,0
2018,3030,6,0
2018,3030,7,0
2018,3030,8,0
2018,3030,9,0
2018,3030,10,0
2018,3030,11,0
2018,3030,12,0
2018,3030,13,0
2018,3030,14,0
2018,3030,15,0
2018,3030,16,1
2018,3030,17,1
2018,3030,18,0
2018,3030,19,0
2018,3030,20,0
2018,3030,21,0
2018,3030,22,0
